CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt
710345808,0,41,0,4,4,0,36,6,2,30030,2028,28002,0.601,1828
814752558,0,50,0,1,2,0,45,5,3,2151,1163,988,0.849,2513
721284258,0,53,0,2,4,0,44,4,3,7181,2517,4664,0.545,1636
719336583,0,55,0,2,5,0,44,3,3,27745,1300,26445,0.482,1525
797638383,0,49,1,4,1,0,43,4,2,4852,2016,2836,0.576,3561
708434733,0,56,0,1,3,0,50,6,3,6735,2289,4446,0.661,1249
711802758,0,63,0,1,2,0,53,4,2,6128,1895,4233,0.583,1700
720620058,0,41,0,4,4,0,36,4,2,23124,1746,21378,0.807,1959
819169683,0,34,0,2,2,0,29,3,2,3436,1650,1786,0.788,1972
709757583,0,35,0,0,5,0,36,5,1,3176,1510,1666,0.885,2074
789307833,0,44,0,4,5,0,34,5,3,8874,1590,7284,0.698,1849
823912308,0,38,1,3,1,0,34,5,0,3402,1813,1589,0.653,1767
720746208,0,52,0,1,4,0,43,6,1,2689,2077,612,0.378,1356
709121283,0,54,0,3,1,0,36,3,2,1556,1278,278,0.46,1615
714093108,0,58,1,2,2,0,36,3,3,7372,1210,6162,0.946,1707
718368333,0,26,0,0,1,0,13,6,2,5713,789,4924,0.678,3323
806752533,0,27,1,1,1,0,22,4,3,2965,1635,1330,0.7,2553
758521983,0,33,0,1,4,0,26,3,2,9819,1200,8619,0.602,2198
779473308,0,32,0,0,3,0,14,4,3,8186,0,8186,0.737,2411
709376508,0,58,1,1,1,0,49,3,2,3846,1285,2561,0.608,1815
712589658,0,45,1,4,1,1,30,5,2,13131,1965,11166,0.695,1795
712141683,0,48,1,3,1,0,28,4,1,2944,753,2191,0.707,3457
712494108,0,38,0,2,3,1,36,3,4,34516,1954,32562,0.436,1872
721350783,0,54,0,2,4,0,38,6,4,5660,2006,3654,0.779,1569
710133858,0,40,1,1,1,0,30,5,1,7554,1848,5706,0.767,4150
719152383,0,35,1,4,1,0,26,5,4,2494,1316,1178,1.486,2946
715174158,0,31,0,1,4,0,36,4,0,25215,1445,23770,1.033,2588
780040758,0,40,1,4,2,0,24,5,2,2606,1818,788,0.703,1999
719525358,0,52,0,0,4,0,43,4,3,8133,1942,6191,0.572,3310
710892408,0,57,1,1,1,0,36,6,2,3101,1257,1844,0.416,1681
713295183,0,48,0,2,4,0,29,6,3,24446,1854,22592,0.782,3897
789871233,0,49,0,3,4,0,39,5,2,2361,1342,1019,0.6,4316
712663533,0,40,0,4,2,0,32,6,2,2441,1656,785,0.762,3903
820906233,0,45,0,2,2,0,41,5,2,8532,2165,6367,0.707,3242
821163408,0,41,0,3,4,0,37,5,3,16954,1588,15366,0.878,3411
708947208,0,36,0,2,4,0,17,4,1,2900,2029,871,0.846,2631
715261458,0,37,1,1,1,0,36,6,4,6827,0,6827,0.754,2621
789310833,0,44,1,3,2,0,34,5,5,4513,1950,2563,0.83,3164
818294958,0,52,0,2,5,0,47,3,2,27347,719,26628,0.695,4040
713902983,0,42,1,3,1,0,36,4,1,1676,1372,304,0.522,4381
771693933,0,62,1,1,1,0,50,6,4,2802,1977,825,0.431,1757
827984658,1,49,0,3,4,0,45,3,4,23870,0,23870,0.604,1885
789012633,0,30,1,0,1,0,17,3,1,4868,1090,3778,0.679,2907
807237783,0,50,0,3,3,0,45,5,5,20437,1020,19417,0.563,4166
803408733,0,32,0,2,3,0,26,6,4,2239,1338,901,0.567,2466
824667708,0,32,1,1,1,0,28,6,3,2428,1027,1401,0.824,3007
807165033,0,49,0,3,3,0,44,3,5,15027,0,15027,0.811,3533
809984133,0,37,0,2,5,0,32,3,5,32056,1887,30169,0.831,2730
718949433,0,42,1,3,0,1,31,3,2,34516,919,33597,0.919,3415
751227183,0,36,0,2,4,0,29,3,5,5346,1539,3807,0.777,2283
716331408,1,52,1,4,1,0,36,1,5,2143,0,2143,0.853,1353
714199983,0,48,0,3,3,2,40,5,5,34516,2317,32199,0.699,3927
774172158,0,29,0,1,3,0,19,3,2,23507,1990,21517,0.631,2650
708171858,0,33,1,3,2,0,28,5,3,1864,1081,783,1.416,2607
709074108,0,36,0,2,3,0,24,5,5,23032,840,22192,0.739,2787
721304133,0,36,1,4,1,0,36,4,3,4277,1578,2699,0.84,1855
787430733,0,56,1,2,2,0,41,5,2,2771,1446,1325,0.686,1706
711225933,0,28,0,1,1,0,36,5,4,2265,1935,330,0.653,2306
717478983,0,31,1,2,1,0,19,6,0,2853,1961,892,0.866,2697
720949083,0,44,1,3,1,0,33,5,5,3075,2517,558,0.922,3534
712851108,0,51,1,3,0,0,31,5,5,15340,2331,13009,0.565,2965
713151258,0,55,0,3,2,0,35,4,4,3065,0,3065,0.716,3524
799731033,0,34,1,2,1,0,28,3,2,1438.3,0,1438.3,0.892,3044
822138333,0,61,1,0,2,0,56,4,5,7118,813,6305,0.475,3964
708532308,0,37,0,2,3,0,36,4,2,11419,2517,8902,1.211,3000
713718558,0,46,0,3,2,0,37,6,5,2403,0,2403,0.727,3393
778939683,0,47,1,3,1,0,32,4,2,2821,951,1870,0.577,1452
713322633,0,54,0,1,2,0,43,4,3,2706,2517,189,0.506,1682
754671558,0,50,1,3,1,0,43,6,4,2999,1958,1041,0.611,2073
719291283,0,36,1,4,1,0,28,5,2,2226,1607,619,0.656,2660
720659283,0,37,0,5,3,0,31,5,4,3351,1847,1504,0.67,1910
719535558,0,47,0,4,2,0,36,5,1,5570,1858,3712,0.783,4129
771032658,0,54,0,3,4,0,41,3,2,10448,1569,8879,0.482,1604
709468683,0,64,1,0,1,0,56,6,2,2174,1397,777,0.62,1755
719455908,0,48,0,3,4,0,38,3,3,31501,0,31501,0.698,3742
816890883,0,35,0,2,3,0,30,6,3,21695,1257,20438,0.793,2266
709826058,0,49,0,2,4,0,36,3,1,34516,2435,32081,0.732,1805
735008958,0,42,0,5,3,0,35,6,2,13650,1253,12397,0.743,1703
713766183,0,49,0,0,4,0,36,5,4,16156,2517,13639,0.804,4160
719148633,0,53,1,2,1,0,46,6,4,2413,2015,398,0.47,1398
789266208,0,56,0,2,4,0,45,3,3,5920,1589,4331,0.512,1408
718373658,0,41,0,3,3,0,28,6,0,5841,2463,3378,1.047,3817
712255458,0,37,0,3,3,0,36,3,5,8418,2051,6367,0.847,2879
789494133,0,30,0,0,1,0,21,5,3,2490,1259,1231,1.079,2441
714178458,0,45,0,3,4,0,35,3,2,20640,1603,19037,0.532,1792
717595908,0,54,0,1,3,0,37,5,1,9453,2188,7265,0.572,1688
798114033,0,46,0,2,3,0,40,4,4,7949,1514,6435,0.857,3355
709479558,0,36,1,4,1,0,36,3,1,2758,2168,590,1.046,3073
778148283,0,48,0,2,5,0,41,5,1,20148,1084,19064,0.79,3921
719363283,0,59,1,0,1,0,36,3,2,1438.3,0,1438.3,0.691,1904
716225433,0,60,0,1,4,0,51,6,4,26566,2517,24049,0.985,3103
719882583,0,44,0,5,3,0,34,3,5,13477,2057,11420,0.684,3866
711076533,0,65,0,0,1,0,42,5,2,9706,1968,7738,1.022,3435
820651908,0,46,1,3,2,0,41,5,4,7457,0,7457,0.717,3162
710884683,0,48,0,4,4,1,40,6,5,34516,807,33709,0.967,3937
797468658,0,53,0,3,5,0,47,5,3,19081,2431,16650,0.37,1536
716375883,0,53,1,3,0,0,36,6,2,2447,1558,889,0.511,1716
711534183,0,41,0,2,4,0,36,4,4,28830,0,28830,0.786,3533
721083258,0,37,1,4,2,0,22,5,3,2563,1638,925,0.681,2064
717986058,0,29,1,0,1,0,13,6,5,5240,1608,3632,1.243,2712
804610908,0,49,1,2,1,0,44,4,0,3397,1962,1435,0.483,3295
717602733,0,47,0,3,1,0,35,4,2,1842,0,1842,0.726,4165
770952933,0,53,1,1,1,0,40,4,4,2383,1938,445,0.597,1616
713233908,0,33,0,2,3,0,21,5,3,20791,0,20791,0.744,2883
755365233,0,34,0,1,3,0,27,5,4,19900,1581,18319,0.838,3948
715105908,0,28,1,0,0,1,15,3,3,32024,1232,30792,1.04,2507
712658283,0,36,1,3,2,0,28,3,3,3701,969,2732,1.079,3222
708796458,0,30,1,2,1,0,18,3,4,4199,1903,2296,1.059,3016
713557533,0,34,0,3,2,0,21,4,3,4353,1655,2698,0.806,2664
710524533,1,38,1,4,2,0,36,4,4,4913,2517,2396,0.348,899
713412558,0,39,1,4,1,0,22,3,1,5454,1108,4346,1.021,2674
720000708,0,32,1,0,0,0,26,3,2,2172,1381,791,1.145,2945
718934058,0,36,0,2,2,0,26,4,2,2845,2517,328,0.686,2396
710607408,0,37,1,3,0,0,28,3,4,18570,1524,17046,1.385,3999
717613233,0,45,0,4,3,1,33,5,4,25907,745,25162,0.607,2058
821710308,0,38,1,3,1,0,33,5,2,2206,2018,188,0.648,1739
716089983,0,31,0,0,2,0,24,3,4,12050,1732,10318,0.804,2015
720430083,0,65,0,0,1,0,36,3,2,2107,1008,1099,0.953,3913
712071708,0,63,1,0,1,0,36,6,4,2107,1351,756,0.521,1320
770721858,0,65,0,1,1,0,56,3,5,3539,2517,1022,0.346,1463
751381458,0,43,1,3,0,0,36,3,4,27175,775,26400,0.543,3814
715629783,0,51,0,1,2,1,36,6,2,17905,980,16925,0.731,4399
768886533,0,37,0,3,3,0,31,3,3,4940,1199,3741,1.57,3246
711023508,0,55,1,1,0,0,43,5,2,3161,1389,1772,0.307,1547
711291558,0,27,0,0,3,0,36,4,3,2464,0,2464,0.502,2636
714929283,0,34,1,0,2,0,36,5,3,3203,2229,974,1.146,2625
716285358,0,32,1,1,1,0,36,3,4,1835,1017,818,0.82,2801
710958033,0,49,1,5,1,0,39,3,2,1993,0,1993,0.539,4075
711368283,0,39,0,2,4,0,27,3,2,34516,1629,32887,1.078,3448
807275733,0,27,0,0,0,0,22,5,2,7130,873,6257,0.53,2498
708231183,0,30,0,1,0,0,22,5,4,12539,910,11629,0.856,2643
789690483,0,39,0,4,4,0,25,6,3,8208,0,8208,1.568,3135
789338583,0,42,0,2,4,0,32,4,2,26222,1073,25149,1.288,1988
717411483,0,55,0,4,4,0,36,4,3,34173,1194,32979,1.056,3731
720799608,0,57,1,2,2,0,49,5,2,3377,1720,1657,0.491,1621
714112383,0,53,0,2,5,0,43,6,2,5882,2335,3547,0.579,1380
717994608,0,51,0,0,4,0,40,4,2,7158,0,7158,0.904,2113
798558783,0,47,0,3,1,0,41,6,4,5833,1747,4086,0.551,3732
716875083,0,26,1,0,2,0,36,6,4,4152,0,4152,0.804,2351
714603558,0,37,0,2,2,0,24,6,3,11699,1758,9941,0.869,2007
789903708,0,45,1,2,2,0,35,6,2,4505,1562,2943,0.604,3968
801989733,0,55,0,2,3,0,48,6,2,7667,1193,6474,1.101,3915
789504183,0,37,0,4,5,0,28,3,4,34516,0,34516,0.572,2574
714574083,0,36,1,3,1,0,31,3,3,2937,2159,778,0.67,2511
717978033,0,36,1,1,1,0,36,5,4,5257,1572,3685,0.732,2822
711256908,0,39,0,2,3,0,28,6,3,10331,957,9374,0.699,3695
721023708,0,47,0,4,3,0,36,3,3,17557,0,17557,0.667,2142
714522258,0,56,1,2,1,0,48,6,2,4366,1590,2776,0.475,1596
714247458,0,56,1,4,0,0,46,6,2,8037,2276,5761,0.406,3271
780416433,0,38,0,2,1,0,25,4,3,8740,734,8006,1.072,2169
713644758,0,49,0,3,5,0,36,6,3,8514,2013,6501,0.664,4098
712700358,0,36,1,4,1,0,26,4,2,2002,1377,625,0.671,2411
779873508,0,51,1,0,1,0,35,5,4,3132,1815,1317,1.018,3607
779342958,0,26,1,0,2,0,13,2,3,2010,1070,940,0.906,3625
711738333,0,34,0,2,4,0,23,6,3,7567,1776,5791,1.275,2361
709413933,1,56,0,2,2,0,40,2,4,2381,651,1730,0.592,1920
720323208,0,43,0,2,5,1,31,6,4,34516,2398,32118,0.917,4976
708132783,0,47,1,3,0,0,42,6,2,16411,1179,15232,0.849,3929
713372583,0,42,1,4,1,0,19,3,0,1438.3,0,1438.3,0.676,3786
710092683,0,38,0,2,4,0,30,2,2,3735,1421,2314,0.57,1837
779284833,0,55,0,2,3,0,37,3,1,22127,1799,20328,0.758,3591
713426358,0,28,1,0,0,0,36,3,3,5685,0,5685,1.334,2395
717132633,0,62,0,0,2,0,50,3,2,7348,1466,5882,1.236,3066
714967233,1,52,0,2,5,0,34,3,3,11188,0,11188,0.658,2109
767587833,0,44,0,3,5,0,37,3,5,3650,2512,1138,0.739,4599
714954033,0,29,1,0,1,0,36,5,3,5076,1223,3853,0.83,2675
716154258,0,48,0,4,3,1,38,3,2,32658,1482,31176,0.941,2023
755399433,0,43,0,3,4,0,36,6,2,28634,926,27708,0.622,4549
709876008,0,49,1,2,1,0,36,3,3,3414,1473,1941,0.597,1803
709918158,0,43,0,3,4,0,23,5,1,12315,0,12315,0.895,2028
713350908,0,41,1,2,2,0,36,5,3,2690,1912,778,0.692,3636
715759458,0,43,0,3,4,0,31,6,4,12165,0,12165,1.16,4066
713976258,0,51,1,3,1,0,46,4,3,1792,989,803,1.202,3102
790174608,0,37,0,1,4,0,30,6,2,19300,1181,18119,0.764,2660
771335358,0,37,0,2,2,0,24,3,4,8120,2098,6022,0.826,3161
708382083,0,49,0,5,4,0,36,6,2,2292,0,2292,0.976,2584
771829758,0,36,0,3,4,0,25,6,3,21434,1345,20089,0.603,2143
767333808,0,50,1,2,1,0,43,5,4,3424,0,3424,0.765,4929
721385433,0,64,0,0,1,0,51,3,4,2787,1201,1586,0.372,1662
794293908,0,36,1,3,0,0,30,3,3,8696,1482,7214,1.002,2847
720409608,0,45,0,3,5,0,35,6,3,32446,1974,30472,0.621,1717
717830583,0,41,0,2,4,0,36,6,3,9133,2140,6993,0.649,4101
715455708,0,47,0,3,4,0,37,3,2,5116,1468,3648,0.91,2361
719108358,0,39,0,2,4,0,31,5,1,18974,2517,16457,1.369,2783
769323183,0,51,0,4,5,0,45,6,3,12101,2517,9584,0.733,2086
820020258,0,55,1,1,2,0,46,5,4,5379,962,4417,0.827,1778
719234883,0,57,0,3,5,0,49,5,3,32676,2134,30542,0.797,3990
807349158,0,36,0,4,5,0,31,4,4,34516,1491,33025,0.93,2243
710799783,0,35,0,2,5,0,36,4,4,15202,1779,13423,1.392,3143
778456983,0,38,1,2,1,0,23,5,3,2222,1205,1017,0.395,1823
708644208,0,39,1,2,2,0,34,5,4,5858,0,5858,0.853,3355
711659958,0,65,1,0,2,0,56,4,1,2692,1869,823,0.744,1594
798988983,0,51,1,2,1,0,45,6,2,7165,2037,5128,0.83,3553
710760258,0,50,1,3,1,0,38,4,4,1438.3,0,1438.3,1.084,4740
799700208,0,38,0,2,3,1,32,5,1,26988,1587,25401,0.968,3732
772401933,0,36,1,1,1,0,26,3,2,2517,0,2517,0.946,3569
787460883,1,41,0,3,2,0,28,3,4,11091,0,11091,0.522,1234
770937183,0,40,1,4,1,1,27,3,2,10745,2084,8661,0.847,3502
715468083,0,40,1,2,0,1,36,3,4,34516,1686,32830,0.562,3146
807161508,0,26,0,1,1,0,20,6,2,2590,1748,842,0.626,2804
772268058,0,46,1,4,1,0,35,5,3,2722,1473,1249,0.737,3129
710166783,0,49,1,1,1,0,36,3,0,8228,0,8228,0.942,4277
804820233,0,38,0,2,4,0,33,6,2,11777,1781,9996,0.565,2763
708758658,0,49,0,4,4,0,39,5,1,34516,543,33973,0.745,3951
714011358,0,38,0,3,4,0,24,5,3,14821,0,14821,0.661,2876
712401033,0,36,0,1,1,0,23,4,1,1438.3,928,510.3,0.851,2186
771212508,0,34,1,2,1,0,21,6,4,6131,1270,4861,0.913,2825
821150958,0,52,0,5,4,0,47,3,1,2047,665,1382,0.605,3452
792272658,0,40,0,3,4,0,34,3,4,22380,1220,21160,0.884,3756
809818008,0,36,0,3,4,0,31,3,5,12893,1620,11273,0.576,2300
803231058,0,53,0,3,1,0,47,5,1,3351,1474,1877,0.393,4294
715698633,0,40,1,2,1,0,36,3,1,5093,2376,2717,0.822,2341
720450108,0,54,0,1,2,0,44,5,1,1438.3,0,1438.3,0.576,1585
719076858,0,34,0,4,3,0,20,5,2,2165,1952,213,0.822,2651
720016308,0,62,1,1,1,0,54,4,2,1927,1319,608,0.672,4199
712443558,0,39,1,1,0,0,36,6,1,22125,0,22125,0.645,1994
711835758,0,50,0,3,5,0,42,4,3,34516,2099,32417,0.449,1756
709284333,0,36,0,1,5,0,28,6,2,5260,1116,4144,0.664,2546
788122533,0,56,1,1,1,0,48,6,2,1438.3,0,1438.3,0.706,1336
709206333,1,44,1,4,2,0,30,3,4,4333,0,4333,0.463,1558
713039808,0,45,0,4,1,0,32,3,1,6637,0,6637,0.675,1801
801700233,0,36,0,2,5,0,28,4,0,3174,2462,712,0.772,3140
716815308,0,44,1,2,1,0,36,4,5,4396,1489,2907,1.258,3942
821149008,1,52,0,2,4,0,48,6,4,34516,0,34516,0.539,1661
720580383,0,50,1,3,1,0,37,3,4,1438.3,0,1438.3,0.868,3637
780202908,0,53,1,2,1,0,43,3,4,6853,1480,5373,0.513,2833
787504158,0,36,1,0,1,0,24,4,2,2570,2230,340,0.686,1755
716183283,0,27,1,1,1,0,15,5,2,2166,890,1276,1.024,3563
824168808,0,31,1,1,0,0,27,4,3,3647,1480,2167,0.76,2271
712936908,0,36,0,3,3,0,36,3,1,11684,1786,9898,0.806,2969
719855958,0,41,0,4,3,0,28,6,4,4475,0,4475,0.706,3367
710112933,0,28,0,1,3,0,18,6,2,16604,1716,14888,1.025,2580
768364233,0,59,0,1,2,0,53,6,5,5446,1885,3561,0.643,1505
771725808,0,43,0,3,4,0,31,5,4,28700,769,27931,0.901,3395
780686358,0,41,0,3,3,0,30,3,1,2888,1676,1212,0.534,3798
712762758,0,46,0,2,3,0,34,4,0,9451,1280,8171,0.681,3179
714392808,0,51,0,3,4,0,43,3,5,13933,1019,12914,0.875,3504
713089458,0,44,0,1,1,0,33,5,2,6130,808,5322,0.747,3411
826780683,0,40,0,3,3,0,36,6,2,15008,0,15008,0.784,3943
780251658,0,32,0,1,2,0,18,4,4,4583,1586,2997,0.828,2395
772273983,1,48,0,4,2,0,37,1,4,5268,2191,3077,0.622,2138
737944908,0,58,0,2,3,0,51,4,2,14976,1463,13513,0.635,1599
720688158,0,37,1,3,1,0,25,3,4,2282,0,2282,0.741,2751
719902908,1,51,0,3,4,0,36,3,3,5130,0,5130,0.407,1434
771682533,0,43,1,3,1,0,31,4,2,5702,0,5702,0.773,3928
708193008,0,41,0,4,4,0,30,3,4,14480,0,14480,0.703,1616
772449858,0,51,0,3,2,0,41,5,4,7570,1388,6182,0.909,3849
715992558,0,52,0,2,4,0,38,4,2,12878,1628,11250,0.542,1968
708502908,0,61,0,2,3,1,48,5,3,26218,0,26218,0.74,3925
720132258,0,49,0,3,5,1,36,6,5,34516,1323,33193,0.934,3422
708704433,0,36,1,3,0,0,23,6,4,2804,2090,714,1.248,2812
720906033,0,35,0,1,2,0,25,5,4,5801,1176,4625,1.12,2987
719961183,0,63,1,0,1,0,53,5,2,2271,1278,993,0.375,1550
718838808,0,36,1,1,1,0,23,6,3,3107,2354,753,1.248,2720
710268858,0,33,1,4,1,0,22,5,2,2001,1217,784,0.775,3162
788360283,0,33,0,1,4,0,26,4,0,1438.3,0,1438.3,0.865,2557
717914808,0,65,0,1,0,0,36,4,5,4465,703,3762,1.026,4044
802884933,0,61,0,1,3,0,55,6,3,3264,1348,1916,0.756,1665
714436383,0,44,0,4,4,0,34,4,2,26856,0,26856,0.581,4222
718785483,0,38,0,1,4,1,29,6,3,34516,1435,33081,1.13,4238
708816408,0,41,0,4,4,0,32,4,3,21756,0,21756,0.817,3063
715363908,0,44,1,4,1,0,26,4,2,4726,1551,3175,0.544,3658
709163358,1,41,0,5,3,2,32,2,4,34516,2517,31999,0.465,1727
827643858,0,45,1,2,1,0,41,6,2,5596,0,5596,0.833,3212
711251133,0,37,0,0,4,0,27,5,3,15326,0,15326,1.159,2990
716896833,0,51,0,1,4,0,38,3,4,11373,1319,10054,0.693,1976
789193383,0,65,0,0,1,0,54,3,5,2644,1691,953,0.755,3495
712801758,0,37,1,1,2,0,27,6,2,2673,2517,156,0.714,3052
719836083,0,54,0,4,3,0,36,3,2,7477,1752,5725,0.294,1543
718291233,0,46,0,4,4,0,33,5,3,16227,917,15310,0.479,4314
718682883,0,41,0,2,4,0,34,3,1,19110,2449,16661,1,4478
771503958,0,49,0,2,2,0,37,5,3,2993,1265,1728,0.579,4089
771960708,0,51,0,2,4,0,40,3,4,3290,2461,829,0.797,3591
717427983,0,50,1,3,1,1,39,4,4,11176,2422,8754,1.003,2682
712737108,0,48,1,4,0,0,36,4,2,21416,0,21416,0.702,4221
771599283,0,53,0,2,4,0,41,3,5,2492,1668,824,0.651,1606
717237708,0,54,0,2,3,0,38,3,5,14265,1878,12387,0.847,3982
710703708,0,46,1,4,2,1,35,6,2,16985,968,16017,0.455,2961
712513458,0,47,1,4,1,0,38,4,4,7469,1899,5570,0.999,3150
709690158,0,52,1,4,1,0,36,6,2,4592,2517,2075,0.572,1470
709959858,0,43,1,4,1,0,32,6,4,4341,0,4341,0.613,3825
720683958,0,41,0,4,4,2,36,6,2,34516,0,34516,0.742,4077
780704358,0,34,0,3,3,1,23,4,0,27710,0,27710,0.777,4014
717843783,0,33,1,1,1,1,17,4,2,13431,1583,11848,0.621,2338
718318383,0,49,0,1,3,0,36,6,4,2645,1499,1146,0.67,4251
708849858,0,44,0,3,5,0,35,4,5,14028,1435,12593,0.57,3683
712652283,0,36,0,1,4,0,28,4,3,34516,774,33742,0.989,3030
793461933,0,37,0,3,4,0,31,4,4,5699,1006,4693,0.734,2835
720084183,0,46,0,3,5,0,34,5,4,16284,0,16284,0.889,3018
767114958,0,65,0,0,1,0,56,4,2,3226,2073,1153,1.035,3250
709216533,0,52,0,2,4,0,36,6,4,2803,778,2025,0.55,3142
720897783,0,50,0,1,5,0,30,6,5,34516,2010,32506,0.594,2776
773503308,0,59,0,1,1,0,53,5,4,2192,1569,623,0.706,4010
719963433,0,37,1,3,0,0,29,3,2,8318,1945,6373,1.487,3676
708139833,1,40,0,3,3,0,30,4,3,6391,0,6391,0.632,2323
710664558,0,40,1,3,1,0,31,5,4,4736,945,3791,0.835,3927
713687508,0,59,0,1,3,0,49,5,4,9944,1606,8338,0.62,3159
816312633,0,52,1,3,2,0,47,6,3,4717,0,4717,0.563,2349
712019883,0,43,1,4,0,0,34,5,3,12778,1528,11250,0.777,3337
718216008,0,48,0,3,3,0,38,5,3,16920,2157,14763,0.629,3275
718345233,0,45,1,2,1,0,35,6,3,3240,2517,723,0.636,1904
771228183,0,30,1,0,1,0,17,4,3,4704,0,4704,1.177,3294
789430083,0,41,1,5,2,0,32,6,2,14987,1425,13562,0.8,4470
779524833,0,51,0,1,4,0,34,4,3,3554,1563,1991,0.893,3640
823621083,0,46,0,3,5,0,42,3,4,9227,938,8289,0.735,3948
715563558,0,50,0,1,5,0,40,3,2,7522,1057,6465,1.197,2533
715424283,0,31,1,0,1,0,21,5,2,1677,0,1677,1.369,3059
807209808,0,48,0,1,3,0,40,6,2,2319,1630,689,0.846,3739
716578158,0,39,1,1,1,0,29,6,5,2722,1592,1130,1.319,3205
708911508,0,50,1,2,1,0,39,3,2,2046,0,2046,0.936,3446
717332733,0,47,0,4,4,1,37,5,4,34516,0,34516,1.06,2851
710681808,0,53,0,3,4,0,42,6,3,18531,1548,16983,0.833,2484
708740808,0,45,0,4,2,0,36,5,4,4112,0,4112,0.777,2949
711728208,0,46,0,4,5,0,34,4,2,34516,0,34516,0.991,4143
720562008,0,34,0,2,4,1,22,4,3,34516,1263,33253,0.603,2759
709012083,0,39,0,1,1,0,28,3,4,4683,2514,2169,0.58,2010
771073908,0,62,0,0,2,0,48,4,2,1438.3,0,1438.3,0.425,1406
718174908,0,53,1,3,1,0,36,4,2,4224,2417,1807,0.522,1458
709550958,0,51,0,3,3,0,32,3,4,7133,0,7133,0.612,2689
720411183,0,34,1,1,0,0,22,6,0,10253,1857,8396,1.193,3042
720776508,0,44,1,2,2,0,25,4,2,4210,0,4210,1.224,4248
755615208,0,49,0,3,5,0,42,5,2,12630,1822,10808,0.947,4084
708147108,0,26,0,0,0,0,36,6,3,21084,2517,18567,0.763,2309
827476983,1,56,1,2,1,0,52,3,1,3639,2178,1461,0.451,1865
716682258,0,52,0,1,5,0,36,4,5,31945,1591,30354,0.711,3650
708563433,1,65,1,0,0,0,56,3,3,5894,477,5417,1.015,1616
772277508,0,65,1,1,1,0,54,4,2,2209,0,2209,1.299,3292
712515558,0,35,0,1,3,0,26,3,3,23447,1515,21932,0.622,2834
719342808,0,48,0,3,4,0,30,4,3,4180,688,3492,0.747,3750
788957358,0,53,1,1,2,0,39,3,2,4930,2227,2703,0.801,4224
778386033,0,38,0,3,3,0,18,6,4,3417,1749,1668,0.57,2068
820060758,0,50,1,1,1,0,45,4,4,4785,1965,2820,0.8,3651
713271708,0,46,0,3,1,1,33,5,2,12685,0,12685,0.674,4454
720555483,0,48,0,3,4,0,35,3,3,21374,0,21374,0.631,4100
709405758,0,36,0,2,3,0,28,4,2,1911,1217,694,0.363,1965
769463433,0,41,1,2,1,0,35,6,2,8666,0,8666,0.682,3593
786087633,0,60,0,0,3,0,54,4,0,2759,2501,258,0.505,1650
738627708,1,49,1,2,0,0,41,5,4,5984,0,5984,0.551,1838
719527833,0,45,1,4,0,0,36,6,3,23000,1097,21903,1.095,3886
715921758,0,36,0,2,3,0,25,5,2,1438.3,0,1438.3,0.579,2882
717280158,0,49,0,3,1,0,36,3,5,2976,1817,1159,0.739,3332
714179658,0,43,0,3,5,0,36,3,3,34516,0,34516,0.852,1996
806637558,0,58,0,1,3,0,53,5,5,1438.3,0,1438.3,0.425,1539
714828708,0,46,0,0,4,0,36,3,4,16099,0,16099,0.562,3656
711989358,0,50,0,2,4,0,36,4,1,19595,1187,18408,0.875,3811
720188508,0,43,0,4,3,0,25,3,4,13193,1749,11444,0.671,4071
719528958,0,57,1,3,2,0,36,3,3,8184,1508,6676,0.789,4134
713110908,0,30,0,1,1,0,13,3,5,2607,1966,641,0.65,1719
721179708,0,48,1,2,1,0,37,4,3,5758,0,5758,0.433,4422
716363658,0,51,0,2,5,0,36,4,5,25873,582,25291,0.769,3920
711443808,0,46,0,2,3,0,37,6,1,2695,1657,1038,0.813,4068
778952058,0,46,0,3,4,0,32,4,5,20860,1496,19364,0.816,3435
713642133,0,45,0,4,2,0,30,6,3,1892,1049,843,1.122,4558
778908783,0,52,0,3,4,0,33,3,4,27751,1018,26733,0.426,1427
778170633,0,48,0,5,4,0,38,6,2,34516,657,33859,0.723,3661
714670533,0,47,0,3,4,0,37,3,5,24580,2517,22063,0.509,3069
771833433,1,49,0,2,4,0,38,3,4,29893,0,29893,0.519,2063
772758783,0,43,0,1,4,0,33,5,5,21165,735,20430,0.624,3343
788959758,0,47,1,4,2,0,33,3,1,9148,561,8587,0.774,3451
716878533,0,55,0,2,4,0,46,4,1,10979,1889,9090,0.475,1425
713267133,0,41,1,5,1,0,33,3,2,6519,851,5668,0.679,3088
716263533,0,44,0,5,4,0,36,3,2,2509,1464,1045,1.25,3166
719026383,0,35,1,2,1,0,36,3,3,2664,0,2664,1.071,3135
821755233,0,40,1,2,0,0,28,5,2,14999,1123,13876,0.539,3441
709683633,0,32,1,1,1,1,13,4,2,10332,948,9384,0.843,2914
714318033,0,50,0,4,3,0,36,5,4,10226,1638,8588,1.053,3321
828291858,1,38,0,3,3,0,34,6,4,12050,1821,10229,0.63,2381
779647608,0,39,0,2,5,0,22,5,2,26124,0,26124,0.735,4199
